Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,0:00,7,0,0.0,328.23,44,0,0.0,316.66,88,0,0.0011,347.55,47,0,0.0026,325.27
August,1,0:30,5,0,0.0,328.23,32,0,0.0,291.99,58,0,0.0047,318.98,32,0,0.0,304.75
August,1,10:00,191,1,0.0036,318.01,376,2,0.0054,330.64,918,10,0.0105,322.71,419,6,0.0136,302.41
August,1,10:30,243,1,0.0044,321.14,420,7,0.0157,328.16,1025,19,0.0182,328.58,454,10,0.0223,313.39
August,1,11:00,253,0,0.0015,321.83,457,6,0.0125,331.74,1088,6,0.0051,335.33,483,6,0.0134,314.06
August,1,11:30,259,0,0.0017,324.54,501,14,0.0282,345.4,1137,9,0.0082,333.44,519,10,0.0194,317.54
August,1,12:00,270,2,0.0063,309.98,571,6,0.0098,336.05,1167,19,0.0167,335.67,528,9,0.0171,311.72
August,1,12:30,266,2,0.0061,323.22,562,8,0.0136,344.63,1162,19,0.0167,340.4,537,6,0.0112,324.18
August,1,13:00,262,2,0.0092,329.46,582,7,0.0115,336.64,1135,11,0.0096,344.59,526,10,0.019,320.97
August,1,13:30,272,1,0.0027,327.38,580,9,0.0149,334.69,1136,13,0.0115,344.92,544,9,0.0157,321.75
August,1,14:00,270,0,0.0017,318.77,614,11,0.0176,344.86,1175,13,0.0114,345.48,561,7,0.0122,317.02
August,1,14:30,285,1,0.005,327.79,624,12,0.0196,341.6,1156,14,0.0121,344.74,560,16,0.0284,324.72
August,1,15:00,275,2,0.0069,316.3,635,4,0.0066,346.79,1144,13,0.0117,345.2,554,14,0.0259,327.76
August,1,15:30,284,3,0.0112,326.83,620,5,0.0086,340.58,1136,19,0.0169,346.46,547,14,0.0248,321.12
August,1,16:00,273,1,0.0025,331.17,627,7,0.0104,352.19,1128,7,0.0058,348.15,580,6,0.011,326.04
August,1,16:30,256,1,0.0023,330.59,598,6,0.0092,342.25,1075,5,0.0043,348.59,545,7,0.0122,319.68
August,1,17:00,222,1,0.006,330.23,575,5,0.0092,344.49,1008,7,0.0068,344.52,504,4,0.0077,332.68
