Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,1,0:00,7,0,0.0,328.23,44,0,0.0,322.62,83,0,0.0,351.65,45,0,0.0,326.34
August,1,0:30,5,0,0.0,328.23,32,0,0.0,304.45,56,0,0.0059,318.78,33,0,0.0,297.92
August,1,10:00,192,0,0.0006,317.96,368,2,0.0064,330.37,904,11,0.0126,325.35,407,5,0.0114,302.41
August,1,10:30,233,1,0.005,319.46,417,7,0.0163,330.34,1010,21,0.0208,327.66,446,11,0.0257,311.33
August,1,11:00,243,0,0.0013,320.33,460,7,0.0148,335.27,1067,6,0.0052,336.06,478,7,0.0152,315.46
August,1,11:30,254,0,0.001,325.61,502,15,0.0301,347.51,1118,8,0.0069,332.14,508,10,0.0188,318.44
August,1,12:00,267,2,0.0068,310.7,556,4,0.0077,335.87,1150,19,0.0165,336.23,521,6,0.0124,310.73
August,1,12:30,265,2,0.007,324.32,562,7,0.013,345.94,1145,20,0.0175,341.99,528,6,0.0105,321.7
August,1,13:00,264,3,0.0109,329.81,578,7,0.0123,338.3,1130,12,0.0108,345.61,526,9,0.0173,319.73
August,1,13:30,270,1,0.0034,326.32,581,9,0.0151,336.64,1136,12,0.0103,345.52,539,8,0.0142,318.99
August,1,14:00,271,1,0.0021,314.07,613,12,0.0193,349.66,1157,11,0.0095,345.37,553,8,0.0137,313.15
August,1,14:30,280,1,0.0047,333.41,617,12,0.0193,341.02,1149,12,0.0102,341.05,552,13,0.0244,323.89
August,1,15:00,276,1,0.0051,316.65,626,3,0.004,344.58,1143,7,0.0061,344.71,559,6,0.0114,323.94
August,1,15:30,277,3,0.0099,326.9,616,4,0.0069,338.41,1130,16,0.0138,349.19,548,10,0.0181,320.1
August,1,16:00,267,0,0.0016,336.52,600,3,0.0054,355.1,1098,3,0.0025,348.47,552,5,0.0087,327.48
August,1,16:30,248,0,0.0018,332.55,578,4,0.0066,342.29,1051,4,0.0034,348.06,528,4,0.0079,318.86
August,1,17:00,221,1,0.005,327.67,550,4,0.0079,346.37,991,5,0.0048,344.33,493,3,0.0068,333.36
August,1,17:30,194,1,0.0048,326.08,510,4,0.007,352.83,907,6,0.0069,348.19,454,6,0.0136,319.63
August,1,18:00,167,1,0.0058,322.87,479,5,0.0107,351.35,817,6,0.0072,347.41,412,2,0.004,315.85
August,1,18:30,139,1,0.0048,345.71,422,2,0.0043,337.44,729,2,0.0032,350.79,363,3,0.0079,314.43
August,1,19:00,99,0,0.0027,341.78,390,5,0.0125,338.25,643,5,0.0074,339.26,322,5,0.0143,317.32
August,1,19:30,73,0,0.0017,322.48,334,2,0.0053,326.65,564,2,0.0037,352.66,284,6,0.0215,321.23
August,1,1:00,4,0,0.0,328.23,16,0,0.0217,389.01,45,0,0.0067,326.49,25,0,0.0057,349.59
August,1,1:30,3,0,0.0,328.23,10,0,0.0295,362.1,31,0,0.0,303.04,19,0,0.0132,329.83
August,1,20:00,57,0,0.0064,336.5,286,3,0.0094,334.87,473,7,0.0138,340.1,244,4,0.0168,315.92
August,1,20:30,44,1,0.0166,305.02,258,2,0.0076,338.99,404,1,0.0015,333.98,213,2,0.0075,305.73
August,1,21:00,32,1,0.0241,331.98,216,2,0.0071,332.67,336,1,0.0021,340.64,175,10,0.0554,319.34
August,1,21:30,23,0,0.0045,313.25,176,2,0.0099,317.01,275,0,0.0017,335.31,156,5,0.0346,325.37
August,1,22:00,21,0,0.0,329.67,135,0,0.0025,328.59,226,1,0.0027,343.11,124,1,0.0073,315.52
August,1,22:30,15,2,0.1242,369.26,109,0,0.0,302.76,175,0,0.0017,336.91,101,0,0.0045,307.02
August,1,23:00,12,1,0.0712,328.23,80,0,0.0,318.92,136,0,0.0,316.83,76,0,0.0018,296.65
August,1,23:30,9,0,0.0406,328.23,64,0,0.0075,323.63,106,0,0.0,306.68,61,0,0.0,307.25
August,1,2:00,2,0,0.0,328.23,6,0,0.0,362.1,22,0,0.0178,321.66,13,0,0.0375,326.6
August,1,2:30,2,0,0.0,328.23,6,0,0.0,362.1,22,0,0.0185,325.59,9,0,0.0,326.6
August,1,3:00,2,0,0.0,328.23,6,0,0.0,362.1,19,0,0.0151,338.87,4,0,0.0458,326.6
August,1,3:30,2,0,0.0,328.23,5,0,0.0,362.1,20,0,0.0,371.31,2,0,0.0,326.6
